Activity Totals Data Participant ID,Activity Totals Data Entry Date,Activity Totals Data Avg Normalized La,Activity Totals Data Avg Normalized Rw
982,2017-09-30,600.953037341096,585.1004993045752
497,2017-09-30,352.4875890546938,407.4431306601227
240,2017-09-29,722.2635028495364,529.8785170012902
367,2017-09-29,1267.6901438165655,853.0727738336634
635,2017-09-29,695.9800379753847,670.7822156938271
82,2017-09-29,110.30277935355707,200.28871510555555
363,2017-09-29,868.5427718558391,446.68398013589746
225,2017-09-29,549.5575968955555,734.7402190371431
967,2017-09-25,477.4477212708966,625.3430288957056
942,2017-09-25,318.5196293964625,622.3587241960785
548,2017-09-25,400.00218933959184,247.04275890093461
902,2017-09-25,371.04818821906036,818.0904116634483
447,2017-09-24,251.3408152096552,312.6208293157895
524,2017-09-24,346.3262465045071,673.3772227120002
766,2017-09-24,804.7122504802667,472.7202610210526
873,2017-09-24,243.84287234522293,731.6381553963191
65,2017-09-24,479.512981814966,602.5906825589404
546,2017-09-24,766.9610019247999,737.6219409893333
49,2017-09-23,385.3563080445638,437.41840533509924
106,2017-09-23,833.7850211350336,93.80485899761904
477,2017-09-23,891.7115322598659,
823,2017-09-23,817.8537408101333,682.2680177620254
90,2017-09-23,,
383,2017-09-23,,39.30440917567568
503,2017-09-22,539.7663953383335,867.4335118362416
129,2017-09-22,595.7034942931035,623.5284805966102
759,2017-09-22,927.4483037162415,864.6448922906668
335,2017-09-22,1268.5184959907283,450.7281595529412
349,2017-09-22,559.0899423912058,240.71541236764708
217,2017-09-19,1086.8294440002778,907.7478389056602
108,2017-09-19,179.92291836673266,43.05772121960785
541,2017-09-18,633.6740478096,726.9408492000002
493,2017-09-18,490.9500154791609,667.3286615093333
454,2017-09-18,756.4273304905407,846.406526695302
394,2017-09-18,603.359902948414,813.6680750405405
424,2017-09-18,,427.8732456805195
581,2017-09-18,769.1589524582782,711.4875654026316
384,2017-09-18,172.38805486935053,399.6024541271524
731,2017-09-18,590.8558844448648,879.6857632293334
819,2017-09-18,717.48376914449,578.3195783291139
788,2017-09-18,456.1073069207947,604.2730612588956
423,2017-09-18,270.4403722835616,33.18786962038216
482,2017-09-17,54.940509442758625,282.79282064516127
531,2017-09-17,403.09311018490575,528.0610818305084
723,2017-09-16,740.6592709949044,707.3820015884393
543,2017-09-16,741.6748937120531,603.6335986605263
559,2017-09-16,430.35767826331124,158.9989330184049
1007,2017-09-16,601.0982344052414,371.4231716680273
507,2017-09-16,835.116415342345,517.7138594535948
558,2017-09-16,177.44524677656054,31.991933788888876
910,2017-09-16,540.5632172238411,611.5744766567568
530,2017-09-16,258.46674962875,356.05384135045864
130,2017-09-12,617.0961648630464,651.8451452389612
135,2017-09-12,89.83048219245283,76.74487621705427
52,2017-09-12,168.793057222,
189,2017-09-12,17.722507795121953,380.68683244871795
101,2017-09-12,609.2236586044737,774.6540724487804
131,2017-09-12,129.03813444701302,345.40259150769236
219,2017-09-11,1031.0371494166666,681.3912665416667
411,2017-09-10,28.967102471578954,294.9224223104895
391,2017-09-10,406.23340447489363,373.29421699166676
458,2017-09-10,1164.3188423072972,515.9342774940399
1025,2017-09-10,919.8831059728672,727.7827738838711
337,2017-09-10,1053.5781926900665,646.7863738120807
294,2017-09-10,372.7496174308334,742.6902634243241
911,2017-09-10,284.94537753061235,546.9484225034015
321,2017-09-10,807.6610910498631,817.5303893825502
1027,2017-09-10,655.9485567917884,680.8647187236842
1018,2017-09-10,637.1104150618668,310.62683488767124
732,2017-09-10,325.79962122266664,357.22749904698
236,2017-09-10,497.31906399463094,478.07829311946307
824,2017-09-09,826.2061215897298,457.7154499850932
388,2017-09-09,272.31009596111113,553.6423981385622
400,2017-09-09,996.1017069005408,527.711173734228
708,2017-09-09,332.4414334248649,252.22774058591543
883,2017-09-09,1172.7153111586488,796.524766779085
758,2017-09-09,1314.3701754421336,926.4848242712328
293,2017-09-09,86.74491827833337,152.54441901408447
748,2017-09-09,721.7731204554055,
676,2017-09-09,515.2603213111112,528.48411795
571,2017-09-09,357.3321529536987,712.3962680238411
557,2017-09-09,1110.5569695383783,783.8071751265309
718,2017-09-09,721.5176234723178,723.0369373059604
378,2017-09-04,331.0338064556292,791.5989683496855
319,2017-09-04,,197.2768006893617
207,2017-09-03,351.14181187918365,662.8198644260868
982,2017-09-03,607.3029765181334,635.1986903893333
858,2017-09-03,786.8218726394596,584.4589707052629
1005,2017-09-03,126.93311081310344,456.38497550909085
65,2017-09-03,785.5488676352779,475.81444457066664
443,2017-09-02,99.6752403866667,510.33030030000003
150,2017-09-02,66.70466913795919,601.970620627451
489,2017-09-02,20.2263708356962,56.22043251555555
151,2017-09-02,1876.5196018702632,606.4539495974026
225,2017-09-02,615.9870205613986,738.994331033803
745,2017-09-01,862.1224745731544,825.1029613515527
893,2017-09-01,7.264162671153847,932.8056044693334
278,2017-09-01,265.40537630162163,503.72970272214764
996,2017-09-01,507.01687123920004,506.8911592563759
927,2017-09-01,800.3345405702071,657.1220839286624
976,2017-09-01,292.69735992000005,683.588511516883
326,2017-09-01,18.87121142,629.1744391843138
447,2017-08-29,261.7472036250341,303.7671063063292
915,2017-08-29,337.08490912551736,319.8245509495935
355,2017-08-29,,196.40952532549025
518,2017-08-27,1009.9949515110814,446.8467446540541
461,2017-08-26,488.92798455999997,306.064284706024
240,2017-08-26,593.7598679305263,594.5198093645571
941,2017-08-26,289.63699470027024,788.3420573414967
635,2017-08-26,566.0772432844444,712.5565513083873
49,2017-08-26,363.43996550453335,419.0635788268456
106,2017-08-26,916.4901033885334,97.85007974723925
477,2017-08-26,935.5058567146668,138.12401705915494
363,2017-08-26,819.0129069490667,503.47627894496645
967,2017-08-25,448.7247547172413,642.8121831725001
219,2017-08-25,959.7374700695174,709.6247647062069
942,2017-08-25,338.9628682835374,592.193229322078
766,2017-08-25,881.3346143178667,533.2662009059603
497,2017-08-25,358.6966430100002,427.1359051958762
335,2017-08-25,1309.6639417954966,516.1566766116131
823,2017-08-25,801.2043291358535,645.7190139842697
546,2017-08-25,846.6452097910527,801.5894184335483
966,2017-08-22,1045.8017140243246,410.55333887894744
503,2017-08-21,639.1331260467135,859.7776411761587
524,2017-08-21,618.2853780723809,776.6284213290323
581,2017-08-21,673.4881629994802,652.5498632526316
788,2017-08-21,579.658761709091,619.1617549848103
217,2017-08-20,1224.182165238042,954.2181011785236
201,2017-08-20,424.67016708375013,903.2703085440002
759,2017-08-20,748.0991157890668,833.5401695844155
367,2017-08-20,1268.7710340845335,860.3939144842105
424,2017-08-20,,398.00419285490193
731,2017-08-20,516.8761026783449,840.1456914389611
126,2017-08-20,146.2764820032877,31.958773714285716
349,2017-08-20,452.43395969678323,295.96600048378383
383,2017-08-20,,17.672723503797467
372,2017-08-18,288.2749618102777,718.8648238543046
493,2017-08-18,468.81873917794877,631.68363908
810,2017-08-18,171.64410442116133,483.1456516149069
873,2017-08-18,237.19202228675326,787.0900366979866
223,2017-08-18,,228.37656936380952
543,2017-08-14,664.5144281088001,605.4327314849673
454,2017-08-14,762.8125895480555,860.9293578513514
387,2017-08-14,352.28589351763156,686.7234707821656
482,2017-08-14,62.165612934166674,265.3888509636364
748,2017-08-14,706.2830424309332,
819,2017-08-14,955.1814928476191,361.0737872249999
902,2017-08-14,444.6529350138776,856.8582753061224
129,2017-08-13,762.6386839287806,597.9761656067795
559,2017-08-13,471.6034381448001,234.23294635897437
337,2017-08-13,1317.2125520383893,661.9785618013605
507,2017-08-13,693.7554118910813,529.1324614578949
548,2017-08-13,477.3744384198519,315.2116183443038
558,2017-08-13,183.18293397810814,34.98701191656441
732,2017-08-13,284.49604957315444,382.53978509333325
423,2017-08-13,232.58093921126766,25.729921391082804
723,2017-08-12,794.5127691589679,742.0570315999998
400,2017-08-12,917.7652186636241,444.5278874926174
130,2017-08-12,719.2559994214569,740.2756327537414
52,2017-08-12,173.14326070166666,
189,2017-08-12,21.65443834503402,375.01238466751585
90,2017-08-12,,350.94232880769226
225,2017-08-12,588.6065171316558,738.6436003102042
394,2017-08-11,887.274995162376,857.9732500329897
758,2017-08-11,1310.5622077635135,927.3985588783784
676,2017-08-11,553.9675413965563,489.11915021518996
616,2017-08-11,422.9079285836736,295.90290552201265
531,2017-08-11,342.39962098322593,523.462508404878
557,2017-08-11,1059.547698742345,760.2415834666666
131,2017-08-11,148.6300441466667,341.30909789411766
1007,2017-08-08,590.3776637379592,382.28665760529793
883,2017-08-08,1081.938239936871,803.512951678481
411,2017-08-06,48.481414409391306,318.127737952
388,2017-08-06,329.931772969931,586.1579954293331
458,2017-08-06,962.1014009202668,413.07285772368414
294,2017-08-06,285.41175655567577,758.2682697578234
319,2017-08-06,,269.2859174208589
135,2017-08-06,82.76482028900665,107.7270994497561
321,2017-08-06,805.6198364718921,868.9148575651008
236,2017-08-06,515.4470468353427,487.55452495033563
237,2017-08-05,,281.9583251245282
541,2017-08-05,677.3087181226665,741.0987163668963
293,2017-08-05,75.17732126289853,142.2005827858156
910,2017-08-05,620.8081597778082,693.6508793054054
571,2017-08-05,362.2771997328768,716.4277228741723
101,2017-08-05,666.8490773989262,794.2641847612902
718,2017-08-05,654.1130958336707,667.4226286163522
708,2017-08-04,386.1609826217451,275.4785889846153
82,2017-08-04,97.87125214583334,212.6659888347826
995,2017-07-31,547.5963388064935,283.96216254683554
1005,2017-07-31,143.74551285630574,484.65039730884365
208,2017-07-30,107.24458996958909,144.0984058715328
151,2017-07-30,1947.4465234666668,556.8531838693069
976,2017-07-30,204.39957365759997,648.8392262133334
65,2017-07-30,827.1186633845515,478.22331519526625
982,2017-07-29,681.2760760329253,572.4080367602648
824,2017-07-29,1024.7727860585035,553.4224044927153
569,2017-07-29,506.3349598272,528.4203613826087
150,2017-07-29,83.70187906797207,562.69483764
49,2017-07-28,395.2521289385234,386.35748888684213
106,2017-07-28,854.9989330095367,92.14279628941179
477,2017-07-28,951.808253383841,130.75807644266666
518,2017-07-28,1161.8831271136,388.135265
363,2017-07-28,792.3457786975001,406.4594025443038
278,2017-07-24,231.05226921360548,463.25362760810816
635,2017-07-24,728.0102275088437,694.8207298699999
630,2017-07-24,335.76742561434486,358.2321828955975
823,2017-07-24,861.7705009722666,647.3659556211921
546,2017-07-24,826.4685175420135,796.7082982948718
530,2017-07-24,352.8250496503797,424.98375879189194
461,2017-07-23,542.6916458722147,326.10368939657144
503,2017-07-23,490.27507357594413,829.1694216933333
378,2017-07-23,252.1750729905406,824.3063086986668
941,2017-07-23,373.1069816528859,720.1733771125828
489,2017-07-23,41.911567321944446,1.8241413882352941
424,2017-07-23,,380.052077381579
581,2017-07-23,731.0118645538665,665.9320774315789
766,2017-07-23,1003.1871451983783,602.6061415870132
996,2017-07-23,,481.03093631523177
497,2017-07-23,239.26983305538462,327.5756128486773
524,2017-07-22,853.820119518209,764.186826066242
893,2017-07-22,23.757271822222233,1012.2356388715231
240,2017-07-22,746.8984109426315,607.9847859241831
219,2017-07-22,836.8301253394446,704.6798178767125
335,2017-07-22,1147.5346796805368,504.7989614623376
126,2017-07-22,147.15021414767122,47.378769003773584
349,2017-07-22,598.1265625893707,472.85078574640517
355,2017-07-22,137.7686707806803,270.1804712553459
383,2017-07-22,,20.421293126190477
207,2017-07-21,395.4883344550336,584.3647825759039
915,2017-07-21,383.75564290780153,229.1645441571429
759,2017-07-21,780.9232477881081,843.1611118162162
967,2017-07-21,312.9025984534286,647.0488560769231
858,2017-07-21,830.7023547954967,559.4623499770702
367,2017-07-21,1325.933028364,895.4596903205298
942,2017-07-21,376.1191479762759,636.4532526933335
726,2017-07-21,359.620132817718,440.3610792254778
731,2017-07-21,626.2584069116667,883.6462661263159
918,2017-07-21,,589.057090935
326,2017-07-21,163.8772070268657,849.9257173430464
732,2017-07-16,256.68452527675686,370.11482732932325
217,2017-07-15,1307.0790715543258,796.245186662069
447,2017-07-15,245.10698033483447,
337,2017-07-15,1085.2859082389334,615.1436403578947
882,2017-07-15,936.9126424554665,883.4233332392156
873,2017-07-15,406.8146765265307,839.7755105858063
902,2017-07-15,477.15873136,868.6993631076923
423,2017-07-15,254.4904407471233,26.09467461219512
493,2017-07-11,522.2540469428966,631.254174585034
454,2017-07-11,749.903070210207,793.9554830081081
394,2017-07-11,804.6445000156098,880.89354005625
810,2017-07-11,162.53947470342106,499.6015030853504
507,2017-07-11,806.4450779292516,505.76791276291397
52,2017-07-11,190.49080768888882,
223,2017-07-11,,264.8628139135136
225,2017-07-11,499.93098738000003,674.7637209850341
131,2017-07-11,179.38693147170727,418.64942368470577
411,2017-07-10,76.76132326063492,272.54409504533334
129,2017-07-10,649.58049472,667.2301852156862
559,2017-07-10,460.3863449479195,228.38833729681528
883,2017-07-10,1109.4725316909332,671.9609218337347
130,2017-07-10,604.7018804762416,739.6551401088437
482,2017-07-10,72.33721289118883,396.9479185039999
758,2017-07-10,1199.0164270659457,980.9593056684934
676,2017-07-10,541.1123043739597,458.12105981538457
819,2017-07-10,1137.4518749422223,581.2279213194805
189,2017-07-10,15.419472226225166,339.4510107949045
571,2017-07-10,321.4145796160545,736.4619249189191
557,2017-07-10,954.0747833879452,786.9339713959183
718,2017-07-10,819.9333048205128,680.9590929333333
723,2017-07-09,1069.138127151111,819.0112999666667
388,2017-07-09,300.434213366993,549.8689159194805
458,2017-07-09,1248.138509598667,482.85099972980134
294,2017-07-09,302.8532792100699,815.1838116734694
319,2017-07-09,,324.6697759104894
293,2017-07-09,81.76384628579714,162.25617056901407
135,2017-07-09,111.42810717028571,90.56322366766169
321,2017-07-09,728.0953818994666,661.718105666242
616,2017-07-09,481.032902603862,339.1288910926175
236,2017-07-09,542.8717566298669,460.4694737368421
384,2017-07-02,236.6410368277922,468.8716927946309
548,2017-07-02,485.53541283920003,317.15930375641034
927,2017-07-02,770.9321437005555,594.1640140209148
910,2017-07-02,632.2053290394593,655.3650363641025
150,2017-07-01,73.96589359705266,537.1574823000002
708,2017-07-01,449.1036852106122,263.8136890344828
48,2017-07-01,742.6586405335134,422.9330949082353
558,2017-07-01,192.38100624000003,52.44910407719297
82,2017-07-01,154.92706324794523,246.8284658618705
65,2017-07-01,756.5347635116084,495.95492132987016
106,2017-06-30,847.7774561831582,96.08625045084743
372,2017-06-29,260.31901458965996,787.7628225210525
541,2017-06-26,643.4964153259064,686.9474305557046
387,2017-06-26,315.7206083379867,646.9659473100671
518,2017-06-26,945.8830824663223,383.01874186829275
453,2017-06-26,124.30708004300001,79.21188927692309
363,2017-06-26,792.2686577639998,431.7209289827816
90,2017-06-26,,413.36488817894735
982,2017-06-25,657.3086681281633,574.4607896307692
941,2017-06-25,304.4159865499321,673.6170434285714
278,2017-06-25,262.0562400627027,521.0591249108107
581,2017-06-25,703.7417303573154,618.2731133073825
438,2017-06-25,725.828505208,792.58282075
198,2017-06-25,86.28298147017546,540.7557061372094
49,2017-06-25,380.9615085498668,402.1654920662251
477,2017-06-25,967.7403670117336,154.5626595581395
424,2017-06-24,,461.05515952483216
823,2017-06-24,958.9209614140542,591.6124328814814
101,2017-06-24,694.0829768892928,713.6257052747663
530,2017-06-24,446.3291830061745,421.52205720506333
816,2017-06-24,420.10364863972023,207.12908516000005
503,2017-06-23,552.9775281428966,853.0430202106667
635,2017-06-23,564.3512939507284,781.8180437254902
208,2017-06-23,126.68592202918923,133.65964589253733
766,2017-06-23,932.9764633697296,576.5293264313726
335,2017-06-23,1113.2695876168002,499.18561243421055
799,2017-06-23,1199.3754140051853,809.7970604259742
630,2017-06-23,718.4791908326317,481.611003787013
546,2017-06-23,803.3464966519205,781.7075001986755
915,2017-06-19,381.0181263472,365.98823381025636
824,2017-06-19,791.8172230929728,568.8698542994013
966,2017-06-19,934.0749273111688,412.13481214709674
151,2017-06-19,1916.9441628035645,672.8811864888887
918,2017-06-19,95.8158685005714,756.274806535
976,2017-06-19,302.3998100470103,600.2108776929032
461,2017-06-18,278.5733604944762,370.6881119094339
524,2017-06-18,933.2320698802685,752.7523820993791
240,2017-06-18,861.8336131640003,583.0660807294116
219,2017-06-18,875.4460528524326,684.1075465972973
488,2017-06-18,,254.56280825263158
126,2017-06-18,144.6209159506383,34.59822930465117
349,2017-06-18,483.5512018886111,493.1575546463576
531,2017-06-18,399.74854037675686,593.286398550303
225,2017-06-18,453.6797630308333,718.8567639188811
378,2017-06-17,297.4955060088889,843.3190560697985
967,2017-06-17,269.98864955735104,545.5026573677419
367,2017-06-17,1296.602864397616,958.7188784915036
489,2017-06-17,25.821917255364248,19.548033478787875
497,2017-06-17,507.1662423104,395.57499491069177
965,2017-06-17,340.6117320658334,604.2322530037736
237,2017-06-16,141.88153575040002,300.25325644000003
443,2017-06-16,179.58977975833338,572.17579616
337,2017-06-16,1210.2215707245334,659.858607515232
942,2017-06-16,356.43928388287776,625.998491486842
731,2017-06-16,615.2093571251352,863.8195208538464
52,2017-06-16,172.47515816349517,52.86201063333335
383,2017-06-16,,44.34000177500001
423,2017-06-16,278.47436244767124,35.102504083832336
759,2017-06-12,836.2427565624657,837.472412384106
493,2017-06-12,485.57648549567574,655.1390520082191
758,2017-06-12,1209.5782926330671,936.7559160081081
902,2017-06-12,434.6114917391083,736.3771201961291
189,2017-06-12,17.99337323068493,396.4953380347826
718,2017-06-12,604.9176187596,660.2063059417219
131,2017-06-12,257.63332145012663,397.4948052678362
411,2017-06-11,126.435867592,313.94899440794705
129,2017-06-11,761.8034536335999,685.5995233236365
893,2017-06-11,4.083553955056181,929.3346713324675
400,2017-06-11,715.7482655128478,576.8087680882759
130,2017-06-11,636.9503865229334,669.2419816211922
482,2017-06-11,84.92652132559438,387.38468091842105
355,2017-06-11,109.07165402638893,271.02893432156867
217,2017-06-10,1346.782074880282,835.5154754201343
883,2017-06-10,1063.9787481123078,740.5903779399999
294,2017-06-10,341.1280062595919,663.5989753456953
882,2017-06-10,904.3416448177779,917.476482075817
293,2017-06-10,91.97911568805554,170.78793693333333
873,2017-06-10,331.3083006196179,766.6760232849999
732,2017-06-10,320.33800205520004,390.07158712631593
723,2017-06-09,919.9259375438928,773.1213458707317
135,2017-06-09,109.50652900643358,110.46415323827752
726,2017-06-09,392.1769551931579,451.20124210314464
571,2017-06-09,304.7716982967123,713.8584503918918
810,2017-06-06,202.30022230222224,557.8989164187919
447,2017-06-05,267.24224802333333,342.5639860423841
388,2017-06-05,329.84606445538464,616.4717757846154
454,2017-06-05,851.1611870775173,789.1240485428572
458,2017-06-05,1072.5564437030873,451.45867560789475
319,2017-06-05,,398.4118396143884
321,2017-06-05,578.9974083101333,698.0464019006711
543,2017-06-04,675.835034274702,552.4455566039735
676,2017-06-04,517.1476591646452,405.8310621044585
236,2017-06-04,471.94447711226667,457.6886382326798
207,2017-06-03,317.53775240826667,621.0405398346666
708,2017-06-03,454.65119453959727,252.26211025503352
223,2017-06-03,,314.6751338014598
139,2017-06-03,329.03033498125876,382.8917087973856
326,2017-06-03,139.5310796848485,823.6127136911392
150,2017-05-29,79.90502371677853,544.1655695947021
278,2017-05-29,254.7095706353742,544.3385617260274
581,2017-05-29,747.5510642281878,684.3819979919464
108,2017-05-29,174.4092635466667,55.59641672564102
201,2017-05-28,387.256048242449,869.472114990099
285,2017-05-28,32.0151957212403,104.51751380500001
858,2017-05-28,692.4150125429334,653.2024176609272
49,2017-05-28,360.03307281146664,409.85017471225797
799,2017-05-28,1334.9444389573516,748.7182681435294
363,2017-05-28,840.1839215951353,452.77493059200003
559,2017-05-27,518.8377385938255,283.9938752619355
856,2017-05-27,1172.7903616021192,712.6233988575343
558,2017-05-27,200.54654223714286,50.9946474310559
819,2017-05-27,1008.4268921263291,543.0481236683543
518,2017-05-27,1201.560695177864,415.5523267626169
101,2017-05-27,641.3088750699338,786.289009579085
503,2017-05-26,547.9272321051035,878.0907128897961
941,2017-05-26,234.61765775493336,558.2024695161905
106,2017-05-26,850.9121842292618,103.7945299511111
477,2017-05-26,935.781265926579,135.93675339473683
372,2017-05-23,348.8415864214966,773.7356227864864
65,2017-05-23,772.6191526066206,480.9473195567568
635,2017-05-22,646.1504455437332,706.1942282113207
384,2017-05-22,285.50079381777783,534.7884215166666
766,2017-05-22,1140.7773307643836,511.2968780181818
630,2017-05-22,912.6006500460275,546.8273768025807
788,2017-05-22,958.4307424311112,628.8768413276073
910,2017-05-22,685.1698008387012,716.952877963871
219,2017-05-21,828.3465038605407,644.9764655463088
198,2017-05-21,139.7632567484564,647.5824663116883
927,2017-05-21,699.2663301591838,430.07404992046776
918,2017-05-21,237.54975478575346,654.2454651428573
453,2017-05-21,129.46486603225807,73.92289883529413
823,2017-05-21,776.3163214911563,632.669255027027
530,2017-05-21,506.88268573615886,453.93231817324846
225,2017-05-21,590.4601690545716,681.0957330273972
461,2017-05-20,1077.7857017278911,527.2666393747128
367,2017-05-20,1313.0529943771057,956.5340966649009
387,2017-05-20,383.16826037010105,650.1843211918367
151,2017-05-20,1857.5992726421198,692.7419987892619
126,2017-05-20,157.17933154399998,45.902653805780346
423,2017-05-20,354.111473960548,28.80073429419355
915,2017-05-19,451.31062156053696,374.28271686802725
524,2017-05-19,890.739217145772,782.1724774451615
541,2017-05-19,739.2063838429731,717.4007565192051
240,2017-05-19,740.5361437258664,582.5442842300655
451,2017-05-19,681.5090382182314,532.9889772696773
497,2017-05-19,505.6090256024325,443.20865360764327
531,2017-05-19,385.2050940888889,574.8764481202454
378,2017-05-15,316.636072355,837.253269979747
337,2017-05-15,1187.3240166371054,645.6064516900661
424,2017-05-15,,457.3927966384106
817,2017-05-15,1040.8832341573334,668.5857598196077
902,2017-05-15,409.0222073074748,800.8411934679611
349,2017-05-15,555.4199167470272,519.2475317194805
443,2017-05-14,115.37853666500001,516.67636872
552,2017-05-14,195.60794781428572,206.22919648181815
507,2017-05-14,645.5541880911564,568.5124525012988
52,2017-05-14,188.25982601857143,9.270587195480225
189,2017-05-14,16.750125556666667,434.3647529058064
759,2017-05-13,763.0018784036737,841.8903043841584
493,2017-05-13,446.6679379027815,598.9125645424657
810,2017-05-13,233.46636676305562,532.7762690783783
758,2017-05-13,1019.8078458418792,764.2050786842104
548,2017-05-13,450.6694184411215,276.59515109333336
731,2017-05-13,594.5064496962164,873.0746041026316
546,2017-05-13,865.267361672055,810.943844212987
718,2017-05-13,1041.6297940694192,675.7547439871797
893,2017-05-12,,856.2086136527777
489,2017-05-12,16.411628046349207,15.985579325443789
335,2017-05-12,984.1727390577778,533.073012807947
90,2017-05-12,,408.4376154684563
383,2017-05-12,8.071709420000001,86.74955632101913
131,2017-05-12,231.15327638062112,451.65183146097564
217,2017-05-08,1303.229526172676,840.6988921150328
824,2017-05-08,1045.2551764236243,667.8043592774193
726,2017-05-08,347.6910688800001,494.2903406376238
873,2017-05-08,472.7409428005405,716.4503213106921
129,2017-05-07,623.6932577644172,675.9269746339623
388,2017-05-07,339.4807721842761,650.4221141546667
454,2017-05-07,826.9206658863014,755.0452662230772
482,2017-05-07,104.75651877551022,375.00684262222234
319,2017-05-07,,344.0543119575419
321,2017-05-07,873.8571144568275,693.6275181146667
417,2017-05-07,241.79400387184714,621.2927900893616
82,2017-05-07,92.76043435280003,273.9842414959999
723,2017-05-06,904.8139844104877,773.4965270186334
569,2017-05-06,499.79360596000004,587.7738065437908
458,2017-05-06,1079.8121714953645,531.2248142193547
883,2017-05-06,894.2777713335134,704.9804255512822
278,2017-05-06,311.6595886693151,526.0494988571427
130,2017-05-06,680.263177130411,690.4599908026668
748,2017-05-06,688.3297054194667,
571,2017-05-06,256.48147180912747,644.2224416500001
65,2017-05-06,828.844861192329,487.5539463512821
816,2017-05-06,394.30717371120573,343.09860694666673
447,2017-05-05,286.47838139111116,364.8091191835617
294,2017-05-05,325.28436868108844,826.8500113218543
293,2017-05-05,81.37835028394365,150.65095947310348
502,2017-05-05,179.57362272717245,513.8810201413334
732,2017-05-05,277.73996829503363,409.3685164346667
557,2017-05-05,1137.2690437621477,839.1524194463576
708,2017-05-01,407.1467761644444,338.2704239812081
411,2017-04-30,135.22048519872,323.6748474490066
882,2017-04-30,839.0390432024161,772.1809339797468
487,2017-04-30,243.91495161825242,120.17397486428573
616,2017-04-30,391.5500930642038,372.1046344
400,2017-04-29,899.4098461165333,512.7090100979592
150,2017-04-29,73.71821264463158,486.16031086095234
581,2017-04-29,727.7061750483784,649.6591406605264
208,2017-04-29,112.70373391945951,110.84752149928057
48,2017-04-29,255.93492952838324,499.9856050375
108,2017-04-29,191.0314938194737,53.19881853419355
363,2017-04-29,774.6685940579592,479.33262926464647
543,2017-04-28,626.8161100571429,619.61292284
676,2017-04-28,460.28395849,373.1358551471699
799,2017-04-28,1370.936944924445,764.2673557688312
326,2017-04-28,190.8625308072727,819.4841890641508
394,2017-04-24,977.9154178072002,913.2017925411765
367,2017-04-24,1254.0597320621332,901.1273434605264
219,2017-04-24,790.1869143406713,712.8813484638888
856,2017-04-24,1163.8206203401326,754.7971548075471
49,2017-04-24,385.0626018238926,405.16107993725495
477,2017-04-24,922.9760508311114,223.19935609846152
559,2017-04-23,560.1275290736,298.4201085660377
858,2017-04-23,653.0370059221476,547.9652739973158
688,2017-04-23,1271.7838995330612,867.7785344759491
635,2017-04-23,541.8856301707383,730.7538764764332
766,2017-04-23,1020.5276943073828,587.2325968079471
223,2017-04-23,,391.82533001632646
518,2017-04-23,1089.7116795571615,405.7472630697142
788,2017-04-23,954.126284597067,701.633164313924
225,2017-04-23,598.8796875088573,692.5459697042253
207,2017-04-22,334.1339096314095,590.5351111973151
503,2017-04-22,378.382028440845,840.6498953243243
539,2017-04-22,537.5825639758905,566.7003221748345
285,2017-04-22,27.1181946453125,124.501743515
126,2017-04-22,130.86561550857144,48.54982195279502
355,2017-04-22,167.0985780213699,306.1810556951049
101,2017-04-22,802.5349810085906,785.6983263380645
810,2017-04-18,173.1077725422222,568.1921853522583
530,2017-04-18,473.6330163911112,551.420486807843
524,2017-04-17,842.5802146198641,720.2598707597483
853,2017-04-17,896.5151779664002,751.452911072
424,2017-04-17,179.25413197083336,454.50486526582273
198,2017-04-17,132.82335426880002,650.3743744886076
52,2017-04-17,158.44113876365856,
630,2017-04-17,1194.1933997573155,642.55222332349
745,2017-04-16,1093.422778787771,887.9339305410257
461,2017-04-16,620.8413742596001,423.92268018407077
443,2017-04-16,129.43876585333334,572.1637719239999
337,2017-04-16,1339.3661190977484,654.3485281359478
451,2017-04-16,742.7403314713889,549.2819202666668
507,2017-04-16,629.1131489073972,535.97476228
499,2017-04-16,288.49850069801323,54.606044017834385
139,2017-04-16,295.04461274807693,410.1209104447368
349,2017-04-16,605.4780561621477,516.0466364361289
201,2017-04-15,323.8380306940397,803.6712599243901
759,2017-04-15,805.8431077205337,828.2870566143789
240,2017-04-15,805.0940875663998,625.4163512986669
758,2017-04-15,1065.6887660068874,830.3094001013335
677,2017-04-15,123.89056455600002,78.74029939534886
731,2017-04-15,704.2304025224158,840.997964856051
558,2017-04-15,221.1845891216107,60.39728860465116
189,2017-04-15,25.05512206405594,446.42667975031856
531,2017-04-15,411.27593897358975,592.3100700487805
718,2017-04-15,824.7581804047368,594.6871020049382
131,2017-04-15,200.86380907721517,450.5254806934911
493,2017-04-14,438.33295674356157,627.6282759455783
384,2017-04-14,308.6131677345455,569.1809561690723
438,2017-04-14,787.0879763787756,759.4913654480002
151,2017-04-14,1741.5766698533334,623.2349900831686
106,2017-04-14,874.8631674311112,101.1064975851852
497,2017-04-14,556.2087628859459,434.08832976049393
492,2017-04-14,1137.7664432936,954.7573720153846
423,2017-04-14,358.2288105156165,29.999633390849674
372,2017-04-11,188.48697295892617,727.450149823077
546,2017-04-11,865.7768762253332,791.8614184503313
217,2017-04-10,1499.2144122163384,939.3612044640003
817,2017-04-10,973.7665934362163,690.4446932317879
819,2017-04-10,923.3107676246981,542.9999149901236
383,2017-04-10,6.532382444166668,140.59815958846153
